[Thu Jun 13 18:29:04 2024] ThreadID[18524]	Start Program.
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -0.265300 Y -0.010900 Z -24.952999
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Floor_Standard.107
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 1.734700 Y -0.010900 Z -22.952999
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Floor_Standard.108
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -0.265300 Y -0.010900 Z -22.952999
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Floor_Standard.110
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -2.090900 Y 1.989100 Z -14.796900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Floor_Standard.111
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -4.047800 Y 1.989100 Z -14.796900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Floor_Standard.112
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -6.047800 Y 1.989100 Z -14.796900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Floor_Standard.113
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -8.047800 Y 1.989100 Z -14.796900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Floor_Standard.114
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -10.047800 Y 1.989100 Z -14.796900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Floor_Standard.115
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -2.090900 Y 1.989100 Z -12.796900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Floor_Standard.116
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -4.047800 Y 1.989100 Z -12.796900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Floor_Standard.117
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -6.047800 Y 1.989100 Z -12.796900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Floor_Standard.118
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -8.047800 Y 1.989100 Z -12.796900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Floor_Standard.119
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -10.047800 Y 1.989100 Z -12.796900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Floor_Standard.120
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -2.090900 Y 1.989100 Z -10.796900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Floor_Standard.121
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -4.047800 Y 1.989100 Z -10.796900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Floor_Standard.122
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -6.047800 Y 1.989100 Z -10.796900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Floor_Standard.123
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -8.047800 Y 1.989100 Z -10.796900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Floor_Standard.124
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -10.047800 Y 1.989100 Z -10.796900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Floor_Standard.125
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -2.090900 Y 1.989100 Z -8.796900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Floor_Standard.126
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -4.047800 Y 1.989100 Z -8.796900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Floor_Standard.127
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -6.047800 Y 1.989100 Z -8.796900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Floor_Standard.128
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -8.047800 Y 1.989100 Z -8.796900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Floor_Standard.129
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -10.047800 Y 1.989100 Z -8.796900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Floor_Standard.131
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -12.065300 Y 1.989100 Z -15.829600
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Floor_Standard.133
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -12.065300 Y 1.989100 Z -13.829600
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Floor_Standard.130
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -12.065300 Y 1.989100 Z -15.829600
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Floor_Standard.135
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -16.065300 Y 1.989100 Z -13.829600
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Floor_Standard.136
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -14.065300 Y 1.989100 Z -13.829600
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Floor_Standard.132
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -14.065300 Y 1.989100 Z -15.829600
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Floor_Standard.137
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -12.065300 Y 1.989100 Z -17.629601
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Floor_Standard.138
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -14.665300 Y 1.989100 Z -17.629601
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Floor_Standard.134
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -2.165300 Y -0.010900 Z -24.952999
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Floor_Standard.139
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -4.165300 Y -0.010900 Z -24.952999
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Floor_Standard.140
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -2.265300 Y -0.010900 Z -22.952999
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Floor_Standard.141
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -4.265300 Y -0.010900 Z -22.853001
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Floor_Standard.142
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -5.768500 Y -0.010900 Z -24.952999
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Floor_Standard.143
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -5.865300 Y -0.010900 Z -22.853001
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Floor_Standard.144
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 3.268800 Y 0.000000 Z -21.938700
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Floor_Standard.145
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 4.813700 Y 0.000000 Z -21.938700
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Floor_Standard.146
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 3.268800 Y 0.000000 Z -23.938700
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Floor_Standard.105
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 1.734700 Y -0.010900 Z -24.952999
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Floor_Standard.147
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -18.047800 Y -0.010900 Z -5.796900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Floor_Standard.148
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -18.047800 Y -0.010900 Z -7.796900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Floor_Standard.149
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -20.047800 Y -0.010900 Z -5.796900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Floor_Standard.150
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -20.047800 Y -0.010900 Z -7.796900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Floor_Standard.151
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -16.065300 Y 1.989100 Z -13.829600
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Floor_Standard.109
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -16.065300 Y 1.989100 Z -13.829600
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Floor_Standard.152
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -16.065300 Y 1.989100 Z -15.829600
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -2.203900 Y 0.000000 Z -0.875900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.002
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -2.203900 Y 2.000000 Z -0.875900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.005
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 2.196100 Y 0.000000 Z -0.875900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.007
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 2.196100 Y 2.000000 Z -0.875900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.009
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -2.203900 Y 0.000000 Z -6.843900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.011
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -2.203900 Y 2.000000 Z -6.843900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.012
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 2.196100 Y 0.000000 Z -6.875900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.014
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 2.196100 Y 2.000000 Z -6.875900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.001
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 1.250400 Y 0.000000 Z -8.875900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.003
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 1.250400 Y 2.000000 Z -8.875900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.004
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -1.303000 Y 0.000000 Z -8.875900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.006
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -1.303000 Y 2.000000 Z -8.875900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.008
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 1.250400 Y 0.000000 Z -10.875900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.010
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 1.250400 Y 2.000000 Z -10.875900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.013
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -1.303000 Y 0.000000 Z -10.875900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.015
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -1.303000 Y 2.000000 Z -10.875900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.016
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 1.250400 Y 2.000000 Z -12.875900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.017
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -1.303000 Y 2.000000 Z -12.875900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.018
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 1.250400 Y 4.000000 Z -12.875900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.019
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -1.303000 Y 4.000000 Z -12.875900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.020
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 1.250400 Y 4.000000 Z -10.875900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.021
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -1.303000 Y 4.000000 Z -10.875900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.022
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 1.250400 Y 2.000000 Z -14.875900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.024
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 1.250400 Y 4.000000 Z -14.875900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.026
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 1.250400 Y 2.000000 Z -16.875900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.027
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 1.250400 Y 4.000000 Z -16.875900
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.028
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -0.061100 Y 2.000000 Z -17.985300
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.029
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -0.061100 Y 4.000000 Z -17.985300
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.030
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -2.103000 Y 2.000000 Z -17.975901
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.031
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -2.103000 Y 4.000000 Z -17.975901
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.044
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -8.103000 Y 2.000000 Z -17.975901
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.045
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -8.103000 Y 4.000000 Z -17.975901
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.084
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 3.223600 Y 0.000000 Z -2.599100
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.085
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 3.223600 Y 2.000000 Z -2.599100
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.086
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 3.223600 Y 0.000000 Z -5.152600
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.087
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 3.223600 Y 2.000000 Z -5.152600
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.088
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -3.241000 Y 0.000000 Z -2.599100
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.089
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -3.241000 Y 2.000000 Z -2.599100
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.090
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -3.241000 Y 0.000000 Z -5.152600
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.091
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X -3.241000 Y 2.000000 Z -5.152600
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.092
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 5.140100 Y 0.000000 Z -2.599100
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.093
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 5.140100 Y 2.000000 Z -2.599100
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.094
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 5.140100 Y 0.000000 Z -5.152600
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.095
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 5.140100 Y 2.000000 Z -5.152600
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.096
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 7.045600 Y 0.000000 Z -2.599100
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.098
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 7.045600 Y 0.000000 Z -5.152600
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.099
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 7.045600 Y 2.000000 Z -5.152600
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.100
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 9.045600 Y 0.000000 Z -2.599100
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.101
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 9.045600 Y 2.000000 Z -2.599100
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.102
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 9.045600 Y 0.000000 Z -5.152600
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.103
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 9.045600 Y 2.000000 Z -5.152600
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.104
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 12.402500 Y 0.000000 Z -9.919800
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.105
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 12.402500 Y 2.000000 Z -9.919800
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.106
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 9.849100 Y 0.000000 Z -9.919800
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.107
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 9.849100 Y 2.000000 Z -9.919800
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.108
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 12.402500 Y 0.000000 Z -7.919800
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.109
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 12.402500 Y 2.000000 Z -7.919800
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.110
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 9.849100 Y 0.000000 Z -7.919800
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.111
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 9.849100 Y 2.000000 Z -7.919800
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.112
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 12.402500 Y 0.000000 Z -5.919800
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.113
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 12.402500 Y 2.000000 Z -5.897400
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.114
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 9.849100 Y 0.000000 Z -5.919800
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.115
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 9.849100 Y 2.000000 Z -5.919800
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.116
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 12.402500 Y 0.000000 Z -3.876800
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.118
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 11.124900 Y 0.000000 Z -2.601800
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.119
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 11.124900 Y 2.000000 Z -2.601800
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.120
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 8.048700 Y 0.000000 Z -11.001800
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.121
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 8.048700 Y 2.000000 Z -11.001800
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.122
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 5.925200 Y 0.000000 Z -11.001800
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.123
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 5.925200 Y 2.000000 Z -11.001800
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.124
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 3.825200 Y 0.000000 Z -11.001800
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.125
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 3.825200 Y 2.000000 Z -11.001800
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.126
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 18.406000 Y 0.000000 Z -11.001800
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.127
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 18.404301 Y 2.000000 Z -11.001800
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.128
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 16.280800 Y 0.000000 Z -11.001800
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.129
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Location: X 16.280800 Y 2.000000 Z -11.001800
[Thu Jun 13 18:29:04 2024] ThreadID[18524]	[INFO]	Model Detected: Wall.130
